assembly_accession	organism_name	species_key	assembly_level	status	genome_source	assembly_status	assembly_reason	first_pass_status	locus_n_fraction	locus_longest_n_run	locus_low_complexity	warnings	exon	exon_index	reference_nt	reference_aa_start	reference_aa_end	original_coverage	original_callable_fraction	original_identity	original_confidence	protein_model_aa_coverage	sensitive_blast_coverage	sensitive_blast_identity	sensitive_blast_bitscore	exon_verdict	original_n_context
GCA_019923925.1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9009433962264151	HIGH	0.971830985915493	1.0	0.8977818666666667	300.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019923925.1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9105691056910569	HIGH	1.0	0.9919354838709677	0.9097227083333334	203.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019923925.1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9632286995515695	0.9632286995515695	0.8770949720670391	HIGH	0.9650537634408602	1.0	0.8448399999999999	1242.0	RECOVERED_CONCORDANT	"{""length"": 1274, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019923935.1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0001923572612942566	100.0	True		exon_1	1	194	1	65	0.0	0.0	0.0	UNRESOLVED	0.0	0.15463917525773196	0.83333	32.8	STILL_POORLY_RECOVERED	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_019923935.1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0001923572612942566	100.0	True		exon_2	2	304	65	166	0.0	0.0	0.0	UNRESOLVED	0.00980392156862745	0.0		0.0	STILL_POORLY_RECOVERED	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_019923935.1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0001923572612942566	100.0	True		exon_3	3	837	167	445	0.931899641577061	0.931899641577061	0.8833333333333333	HIGH	0.96415770609319	0.966547192353644	0.85167	931.0	RECOVERED_CONCORDANT	"{""length"": 980, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019923935.1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0001923572612942566	100.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.8962264150943396	HIGH	0.971830985915493	1.0	0.8933354222222222	295.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019923935.1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0001923572612942566	100.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9105691056910569	HIGH	1.0	0.9919354838709677	0.9097227083333334	203.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019923935.1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0001923572612942566	100.0	True		exon_6	6	1115	558	929	0.9632286995515695	0.9632286995515695	0.8780260707635009	HIGH	0.9650537634408602	1.0	0.8457399999999999	1246.0	RECOVERED_CONCORDANT	"{""length"": 1274, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226025.1	Muntiacus gongshanensis	Muntiacus gongshanensis	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.9690721649484536	0.9690721649484536	0.8723404255319149	HIGH	1.0	0.9690721649484536	0.8723399999999999	232.0	RECOVERED_CONCORDANT	"{""length"": 388, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226025.1	Muntiacus gongshanensis	Muntiacus gongshanensis	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	0.9736842105263158	0.9736842105263158	0.8783783783783784	HIGH	0.9901960784313726	1.0	0.8571417142857143	360.7	RECOVERED_CONCORDANT	"{""length"": 1317, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226025.1	Muntiacus gongshanensis	Muntiacus gongshanensis	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.980884109916368	0.980884109916368	0.8781973203410475	HIGH	0.985663082437276	1.0	0.8460616319444445	970.0	RECOVERED_CONCORDANT	"{""length"": 1299, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226025.1	Muntiacus gongshanensis	Muntiacus gongshanensis	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8817204301075269	HIGH	1.0	1.0	0.8755592444444444	278.3	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226025.1	Muntiacus gongshanensis	Muntiacus gongshanensis	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8943089430894309	HIGH	1.0	0.9919354838709677	0.8943099999999999	164.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226025.1	Muntiacus gongshanensis	Muntiacus gongshanensis	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9551569506726457	0.9551569506726457	0.8666666666666667	HIGH	0.9543010752688172	1.0	0.8278	1177.0	RECOVERED_CONCORDANT	"{""length"": 1265, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019969365.1	Nanger dama ruficollis	Nanger dama	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0016291920177349188	400.0	True		exon_1	1	194	1	65	0.0	0.0	0.0	UNRESOLVED	0.0	0.13917525773195877	0.85185	31.9	STILL_POORLY_RECOVERED	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_019969365.1	Nanger dama ruficollis	Nanger dama	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0016291920177349188	400.0	True		exon_2	2	304	65	166	0.9967105263157895	0.9967105263157895	0.8613861386138614	HIGH	0.9901960784313726	1.0	0.85855	352.0	RECOVERED_CONCORDANT	"{""length"": 503, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019969365.1	Nanger dama ruficollis	Nanger dama	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0016291920177349188	400.0	True		exon_3	3	837	167	445	0.974910394265233	0.974910394265233	0.8590686274509803	HIGH	0.978494623655914	1.0	0.8375100000000001	898.0	RECOVERED_CONCORDANT	"{""length"": 1016, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019969365.1	Nanger dama ruficollis	Nanger dama	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0016291920177349188	400.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.8867924528301887	HIGH	1.0	1.0	0.8728066666666666	276.8	RECOVERED_CONCORDANT	"{""length"": 1120, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019969365.1	Nanger dama ruficollis	Nanger dama	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0016291920177349188	400.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8699186991869918	HIGH	1.0	0.9919354838709677	0.8758630344827587	181.9	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_019969365.1	Nanger dama ruficollis	Nanger dama	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0016291920177349188	400.0	True		exon_6	6	1115	558	929	0.967713004484305	0.967713004484305	0.8674698795180723	HIGH	0.9650537634408602	1.0	0.83946	1219.0	RECOVERED_CONCORDANT	"{""length"": 1279, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226045.1	Muntiacus reevesi	Muntiacus reevesi	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.9690721649484536	0.9690721649484536	0.8723404255319149	HIGH	1.0	0.9690721649484536	0.8723399999999999	232.0	RECOVERED_CONCORDANT	"{""length"": 388, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226045.1	Muntiacus reevesi	Muntiacus reevesi	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	0.9736842105263158	0.9736842105263158	0.8986486486486487	HIGH	0.9901960784313726	1.0	0.8620687460815047	371.8	RECOVERED_CONCORDANT	"{""length"": 1322, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226045.1	Muntiacus reevesi	Muntiacus reevesi	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.980884109916368	0.980884109916368	0.8806333739342266	HIGH	0.985663082437276	1.0	0.8473989017341041	973.0	RECOVERED_CONCORDANT	"{""length"": 1300, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226045.1	Muntiacus reevesi	Muntiacus reevesi	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8709677419354839	HIGH	1.0	1.0	0.8666663555555555	269.3	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226045.1	Muntiacus reevesi	Muntiacus reevesi	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8861788617886179	HIGH	1.0	0.9919354838709677	0.88618	159.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226045.1	Muntiacus reevesi	Muntiacus reevesi	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9551569506726457	0.9551569506726457	0.8666666666666667	HIGH	0.9543010752688172	1.0	0.82632	1165.0	RECOVERED_CONCORDANT	"{""length"": 1267, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226075.1	Hydropotes inermis	Hydropotes inermis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0220103986135182	5000.0	True		exon_1	1	194	1	65	0.979381443298969	0.979381443298969	0.8473684210526315	HIGH	1.0	0.979381443298969	0.8429300000000001	206.0	RECOVERED_CONCORDANT	"{""length"": 391, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226075.1	Hydropotes inermis	Hydropotes inermis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0220103986135182	5000.0	True		exon_2	2	304	65	166	0.9703947368421053	0.9703947368421053	0.9050847457627119	HIGH	0.9901960784313726	1.0	0.8793683809523809	388.8	RECOVERED_CONCORDANT	"{""length"": 1318, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226075.1	Hydropotes inermis	Hydropotes inermis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0220103986135182	5000.0	True		exon_3	3	837	167	445	0.9354838709677419	0.9354838709677419	0.8837803320561941	HIGH	0.96415770609319	0.954599761051374	0.8501220147420148	929.0	RECOVERED_CONCORDANT	"{""length"": 1280, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226075.1	Hydropotes inermis	Hydropotes inermis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0220103986135182	5000.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8870967741935484	HIGH	1.0	0.9906103286384976	0.8834057847533633	283.2	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226075.1	Hydropotes inermis	Hydropotes inermis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0220103986135182	5000.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8861788617886179	HIGH	1.0	0.9919354838709677	0.88618	159.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226075.1	Hydropotes inermis	Hydropotes inermis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.0220103986135182	5000.0	True		exon_6	6	1115	558	929	0.9551569506726457	0.9551569506726457	0.8741784037558685	HIGH	0.9543010752688172	1.0	0.83423	1203.0	RECOVERED_CONCORDANT	"{""length"": 1266, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226055.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.9690721649484536	0.9690721649484536	0.8829787234042553	HIGH	1.0	0.9690721649484536	0.88298	241.0	RECOVERED_CONCORDANT	"{""length"": 388, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226055.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	0.9736842105263158	0.9736842105263158	0.8817567567567568	HIGH	0.9901960784313726	1.0	0.8603161904761905	365.3	RECOVERED_CONCORDANT	"{""length"": 1318, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226055.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.980884109916368	0.980884109916368	0.881851400730816	HIGH	0.985663082437276	1.0	0.8495328124999999	983.0	RECOVERED_CONCORDANT	"{""length"": 1299, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226055.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8870967741935484	HIGH	1.0	1.0	0.8799973777777776	282.3	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226055.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8861788617886179	HIGH	1.0	0.9919354838709677	0.88618	159.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020226055.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9551569506726457	0.9551569506726457	0.8760563380281691	HIGH	0.9543010752688172	1.0	0.83677	1218.0	RECOVERED_CONCORDANT	"{""length"": 1265, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020276665.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.9690721649484536	0.9690721649484536	0.8829787234042553	HIGH	1.0	0.9690721649484536	0.88298	241.0	RECOVERED_CONCORDANT	"{""length"": 388, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020276665.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	0.9736842105263158	0.9736842105263158	0.8817567567567568	HIGH	0.9901960784313726	1.0	0.8603161904761905	365.3	RECOVERED_CONCORDANT	"{""length"": 1318, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020276665.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.980884109916368	0.980884109916368	0.876979293544458	HIGH	0.985663082437276	1.0	0.8449079166666666	966.0	RECOVERED_CONCORDANT	"{""length"": 1299, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020276665.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8870967741935484	HIGH	1.0	1.0	0.8799973777777776	282.3	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020276665.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8861788617886179	HIGH	1.0	0.9919354838709677	0.88618	159.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020276665.1	Muntiacus crinifrons	Muntiacus crinifrons	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9497757847533632	0.9497757847533632	0.8772426817752597	HIGH	0.9543010752688172	0.9964125560538116	0.8361799999999999	1208.0	RECOVERED_CONCORDANT	"{""length"": 1259, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_020976825.1	Odocoileus hemionus	Odocoileus hemionus	Chromosome	ok	redownloaded	UNRESOLVED	Evidence is insufficient for either a confident intact or disrupted classification.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.0	0.0	0.0	UNRESOLVED	0.9692307692307692	0.0		0.0	RESCUED_AT_PROTEIN_LEVEL	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_020976825.1	Odocoileus hemionus	Odocoileus hemionus	Chromosome	ok	redownloaded	UNRESOLVED	Evidence is insufficient for either a confident intact or disrupted classification.	ok	0.0	0.0	True		exon_2	2	304	65	166	0.0	0.0	0.0	UNRESOLVED	1.0	0.0		0.0	RESCUED_AT_PROTEIN_LEVEL	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_020976825.1	Odocoileus hemionus	Odocoileus hemionus	Chromosome	ok	redownloaded	UNRESOLVED	Evidence is insufficient for either a confident intact or disrupted classification.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.0	0.0	0.0	UNRESOLVED	0.982078853046595	0.03345280764635603	0.8571400000000001	33.7	RESCUED_AT_PROTEIN_LEVEL	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
