assembly_accession	assembly_name	organism_name	species_key	assembly_level	status	candidate_id	contig	strand	start	end	span	exon_count	coverage_sum	order_coherence	bitscore_sum	score	locus_length	locus_n_count	locus_n_fraction	locus_n_runs	locus_longest_n_run	error
GCA_965153715.2	seqoccin.Bt.SAMEA117655802.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUFT020000029.1:+:1	CBCUFT020000029.1	+	33827679.0	33847244.0	19566.0	6.0	5.855389892719457	1.0	3256.0	8582.216967815837	39566.0	0.0	0.0	0.0	0.0	
GCA_965153725.2	seqoccin.Bt.SAMEA117655832.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUFS020000029.1:+:1	CBCUFS020000029.1	+	33791667.0	33811575.0	19909.0	6.0	5.855389892719457	1.0	3219.0	8578.516967815836	39909.0	0.0	0.0	0.0	0.0	
GCA_965153735.2	seqoccin.Bt.SAMEA117655787.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGG020000029.1:+:1	CBCUGG020000029.1	+	33853002.0	33872915.0	19914.0	6.0	5.855389892719457	1.0	3260.0	8582.616967815837	39914.0	0.0	0.0	0.0	0.0	
GCA_965153745.2	seqoccin.Bt.SAMEA117655831.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965153745.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965153745.2/GCA_965153745.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965153755.2	seqoccin.Bt.SAMEA117655820.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGC020000029.1:+:1	CBCUGC020000029.1	+	33621797.0	33641676.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965153765.2	seqoccin.Bt.SAMEA117655801.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUFV020000029.1:+:1	CBCUFV020000029.1	+	33396417.0	33415978.0	19562.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39562.0	0.0	0.0	0.0	0.0	
GCA_965153775.2	seqoccin.Bt.SAMEA117655807.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUFX020000029.1:+:1	CBCUFX020000029.1	+	36750695.0	36770571.0	19877.0	6.0	5.855389892719457	1.0	3256.0	8582.216967815837	39877.0	0.0	0.0	0.0	0.0	
GCA_965153785.2	seqoccin.Bt.SAMEA117655828.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGP020000029.1:+:1	CBCUGP020000029.1	+	33752344.0	33772220.0	19877.0	6.0	5.823131828203328	1.0	3249.0	8571.839548460997	39877.0	0.0	0.0	0.0	0.0	
GCA_965153795.2	seqoccin.Bt.SAMEA117655819.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGO020000029.1:+:1	CBCUGO020000029.1	+	33788416.0	33808331.0	19916.0	6.0	5.855389892719457	1.0	3237.0	8580.316967815837	39916.0	0.0	0.0	0.0	0.0	
GCA_965153805.2	seqoccin.Bt.SAMEA117655817.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUFW020000029.1:+:1	CBCUFW020000029.1	+	34761404.0	34781001.0	19598.0	6.0	5.823131828203328	1.0	3220.0	8568.939548460998	39598.0	0.0	0.0	0.0	0.0	
GCA_965153815.2	seqoccin.Bt.SAMEA117655810.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGB020000029.1:+:1	CBCUGB020000029.1	+	33822066.0	33841945.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965153825.2	seqoccin.Bt.SAMEA117655781.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUFZ020000029.1:+:1	CBCUFZ020000029.1	+	32509356.0	32529236.0	19881.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39881.0	0.0	0.0	0.0	0.0	
GCA_965153835.2	seqoccin.Bt.SAMEA117655803.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965153835.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965153835.2/GCA_965153835.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965153845.2	seqoccin.Bt.SAMEA117655826.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965153845.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965153845.2/GCA_965153845.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965153855.2	seqoccin.Bt.SAMEA117655815.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGJ020000029.1:+:1	CBCUGJ020000029.1	+	38200125.0	38220026.0	19902.0	6.0	5.855389892719457	1.0	3232.0	8579.816967815837	39902.0	0.0	0.0	0.0	0.0	
GCA_965153865.2	seqoccin.Bt.SAMEA117655778.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965153865.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965153865.2/GCA_965153865.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965153875.2	seqoccin.Bt.SAMEA117655834.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGN020000029.1:+:1	CBCUGN020000029.1	+	32922441.0	32942121.0	19681.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39681.0	0.0	0.0	0.0	0.0	
GCA_965153885.2	seqoccin.Bt.SAMEA117655792.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGA020000029.1:+:1	CBCUGA020000029.1	+	33909373.0	33928970.0	19598.0	6.0	5.823131828203328	1.0	3230.0	8569.939548460998	39598.0	0.0	0.0	0.0	0.0	
GCA_965153895.2	seqoccin.Bt.SAMEA117655825.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGQ020000029.1:+:1	CBCUGQ020000029.1	+	33681921.0	33701818.0	19898.0	6.0	5.823131828203328	1.0	3262.0	8573.139548460998	39898.0	0.0	0.0	0.0	0.0	
GCA_965153905.2	seqoccin.Bt.SAMEA117655785.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGI020000029.1:+:1	CBCUGI020000029.1	+	33557487.0	33577365.0	19879.0	6.0	5.855389892719457	1.0	3242.0	8580.816967815837	39879.0	0.0	0.0	0.0	0.0	
GCA_965153915.2	seqoccin.Bt.SAMEA117655788.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGT020000029.1:+:1	CBCUGT020000029.1	+	33821431.0	33841331.0	19901.0	6.0	5.855389892719457	1.0	3242.0	8580.816967815837	39901.0	0.0	0.0	0.0	0.0	
GCA_965153925.2	seqoccin.Bt.SAMEA117655818.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGV020000029.1:+:1	CBCUGV020000029.1	+	31928689.0	31948567.0	19879.0	6.0	5.855389892719457	1.0	3236.0	8580.216967815837	39879.0	0.0	0.0	0.0	0.0	
GCA_965153935.2	seqoccin.Bt.SAMEA117655804.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGZ020000029.1:+:1	CBCUGZ020000029.1	+	33735180.0	33755059.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965153945.2	seqoccin.Bt.SAMEA117655779.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGD020000029.1:+:1	CBCUGD020000029.1	+	33751672.0	33771573.0	19902.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39902.0	0.0	0.0	0.0	0.0	
GCA_965153955.2	seqoccin.Bt.SAMEA117655777.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965153955.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965153955.2/GCA_965153955.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965153965.2	seqoccin.Bt.SAMEA117655789.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGF020000029.1:+:1	CBCUGF020000029.1	+	32724334.0	32743897.0	19564.0	6.0	5.855389892719457	1.0	3246.0	8581.216967815837	39564.0	0.0	0.0	0.0	0.0	
GCA_965153975.2	seqoccin.Bt.SAMEA117655791.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGE020000029.1:+:1	CBCUGE020000029.1	+	33862664.0	33882541.0	19878.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39878.0	0.0	0.0	0.0	0.0	
GCA_965153985.2	seqoccin.Bt.SAMEA117655809.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965153985.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965153985.2/GCA_965153985.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965153995.2	seqoccin.Bt.SAMEA117655827.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965153995.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965153995.2/GCA_965153995.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965154005.2	seqoccin.Bt.SAMEA117655805.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGY020000013.1:+:1	CBCUGY020000013.1	+	66785666.0	66805265.0	19600.0	6.0	5.855389892719457	1.0	3242.0	8580.816967815837	39600.0	0.0	0.0	0.0	0.0	
GCA_965154015.2	seqoccin.Bt.SAMEA117655786.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965154015.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965154015.2/GCA_965154015.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965154025.2	seqoccin.Bt.SAMEA117655784.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGK020000029.1:+:1	CBCUGK020000029.1	+	34587594.0	34607475.0	19882.0	6.0	5.855389892719457	1.0	3256.0	8582.216967815837	39882.0	0.0	0.0	0.0	0.0	
GCA_965154035.2	seqoccin.Bt.SAMEA117655800.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGW020000029.1:+:1	CBCUGW020000029.1	+	36620201.0	36640080.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965154045.2	seqoccin.Bt.SAMEA117655833.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGX020000029.1:+:1	CBCUGX020000029.1	+	31616809.0	31636690.0	19882.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39882.0	0.0	0.0	0.0	0.0	
GCA_965154055.2	seqoccin.Bt.SAMEA117655783.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUGU020000029.1:+:1	CBCUGU020000029.1	+	33829712.0	33849589.0	19878.0	6.0	5.823131828203328	1.0	3239.0	8570.839548460997	39878.0	0.0	0.0	0.0	0.0	
GCA_965154065.2	seqoccin.Bt.SAMEA117655842.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHB020000029.1:+:1	CBCUHB020000029.1	+	32806220.0	32826132.0	19913.0	6.0	5.855389892719457	1.0	3246.0	8581.216967815837	39913.0	0.0	0.0	0.0	0.0	
GCA_965154075.2	seqoccin.Bt.SAMEA117655835.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHC020000029.1:+:1	CBCUHC020000029.1	+	33802813.0	33822694.0	19882.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39882.0	0.0	0.0	0.0	0.0	
GCA_965154085.2	seqoccin.Bt.SAMEA117655843.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965154085.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965154085.2/GCA_965154085.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965154095.2	seqoccin.Bt.SAMEA117655838.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHF020000029.1:+:1	CBCUHF020000029.1	+	32851667.0	32871546.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965154105.2	seqoccin.Bt.SAMEA117655837.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHD020000029.1:+:1	CBCUHD020000029.1	+	61332794.0	61352673.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965154155.2	seqoccin.Bt.SAMEA117655719.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHP020000029.1:+:1	CBCUHP020000029.1	+	33599835.0	33619396.0	19562.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39562.0	0.0	0.0	0.0	0.0	
GCA_965154165.2	seqoccin.Bt.SAMEA117655716.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHQ020000029.1:+:1	CBCUHQ020000029.1	+	34654353.0	34673936.0	19584.0	6.0	5.823131828203328	1.0	3221.0	8569.039548460998	39584.0	0.0	0.0	0.0	0.0	
GCA_965154175.2	seqoccin.Bt.SAMEA117655724.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHZ020000029.1:+:1	CBCUHZ020000029.1	+	32865117.0	32884681.0	19565.0	6.0	5.855389892719457	1.0	3237.0	8580.316967815837	39565.0	0.0	0.0	0.0	0.0	
GCA_965154185.2	seqoccin.Bt.SAMEA117655712.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHR020000029.1:+:1	CBCUHR020000029.1	+	34470776.0	34490341.0	19566.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39566.0	0.0	0.0	0.0	0.0	
GCA_965154195.2	seqoccin.Bt.SAMEA117655706.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHO020000029.1:+:1	CBCUHO020000029.1	+	28967014.0	28986893.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965154205.2	seqoccin.Bt.SAMEA117655723.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHY020000029.1:+:1	CBCUHY020000029.1	+	33507191.0	33526754.0	19564.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39564.0	0.0	0.0	0.0	0.0	
GCA_965154215.2	seqoccin.Bt.SAMEA117655704.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHS020000029.1:+:1	CBCUHS020000029.1	+	33550432.0	33570312.0	19881.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39881.0	100.0	0.0025074596925854418	1.0	100.0	
GCA_965154225.2	seqoccin.Bt.SAMEA117655705.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHK020000029.1:+:1	CBCUHK020000029.1	+	35229258.0	35249137.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965154235.2	seqoccin.Bt.SAMEA117655714.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHM020000029.1:+:1	CBCUHM020000029.1	+	34168768.0	34188684.0	19917.0	6.0	5.855389892719457	1.0	3229.0	8579.516967815836	39917.0	0.0	0.0	0.0	0.0	
GCA_965154245.2	seqoccin.Bt.SAMEA117655713.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHT020000029.1:+:1	CBCUHT020000029.1	+	33850084.0	33869645.0	19562.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39562.0	0.0	0.0	0.0	0.0	
GCA_965154255.2	seqoccin.Bt.SAMEA117655702.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHV020000029.1:+:1	CBCUHV020000029.1	+	30530143.0	30549709.0	19567.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39567.0	0.0	0.0	0.0	0.0	
GCA_965154265.2	seqoccin.Bt.SAMEA117655717.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHL020000029.1:+:1	CBCUHL020000029.1	+	33813194.0	33832793.0	19600.0	6.0	5.855389892719457	1.0	3247.0	8581.316967815837	39600.0	0.0	0.0	0.0	0.0	
GCA_965154275.2	seqoccin.Bt.SAMEA117655709.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHN020000029.1:+:1	CBCUHN020000029.1	+	33763938.0	33783501.0	19564.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39564.0	0.0	0.0	0.0	0.0	
GCA_965154285.2	seqoccin.Bt.SAMEA117655711.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHW020000029.1:+:1	CBCUHW020000029.1	+	32764334.0	32783983.0	19650.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39650.0	0.0	0.0	0.0	0.0	
GCA_965154295.2	seqoccin.Bt.SAMEA117655715.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHU020000029.1:+:1	CBCUHU020000029.1	+	28578967.0	28598529.0	19563.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39563.0	0.0	0.0	0.0	0.0	
GCA_965154305.2	seqoccin.Bt.SAMEA117655721.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUHX020000029.1:+:1	CBCUHX020000029.1	+	33525162.0	33544723.0	19562.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39562.0	0.0	0.0	0.0	0.0	
GCA_965154315.2	seqoccin.Bt.SAMEA117655726.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIH020000029.1:+:1	CBCUIH020000029.1	+	33792150.0	33812026.0	19877.0	6.0	5.855389892719457	1.0	3246.0	8581.216967815837	39877.0	0.0	0.0	0.0	0.0	
GCA_965154325.2	seqoccin.Bt.SAMEA117655725.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUII020000029.1:+:1	CBCUII020000029.1	+	34217574.0	34237453.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965154335.2	seqoccin.Bt.SAMEA117655742.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIG020000029.1:+:1	CBCUIG020000029.1	+	32095248.0	32115128.0	19881.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39881.0	0.0	0.0	0.0	0.0	
GCA_965154345.2	seqoccin.Bt.SAMEA117655743.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIM020000029.1:+:1	CBCUIM020000029.1	+	40337116.0	40356877.0	19762.0	6.0	5.855389892719457	1.0	3247.0	8581.316967815837	39762.0	0.0	0.0	0.0	0.0	
GCA_965154355.2	seqoccin.Bt.SAMEA117655732.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIA020000029.1:+:1	CBCUIA020000029.1	+	33821602.0	33841481.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965154365.2	seqoccin.Bt.SAMEA117655734.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965154365.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965154365.2/GCA_965154365.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965154375.2	seqoccin.Bt.SAMEA117655736.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIF020000029.1:+:1	CBCUIF020000029.1	+	34311924.0	34331485.0	19562.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39562.0	0.0	0.0	0.0	0.0	
GCA_965154385.2	seqoccin.Bt.SAMEA117655737.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIE020000029.1:+:1	CBCUIE020000029.1	+	33307475.0	33327375.0	19901.0	6.0	5.855389892719457	1.0	3237.0	8580.316967815837	39901.0	0.0	0.0	0.0	0.0	
GCA_965154395.2	seqoccin.Bt.SAMEA117655738.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIC020000029.1:+:1	CBCUIC020000029.1	+	34210666.0	34230228.0	19563.0	6.0	5.855389892719457	1.0	3247.0	8581.316967815837	39563.0	0.0	0.0	0.0	0.0	
GCA_965154405.2	seqoccin.Bt.SAMEA117655727.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIL020000029.1:+:1	CBCUIL020000029.1	+	33932318.0	33951881.0	19564.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39564.0	0.0	0.0	0.0	0.0	
GCA_965154415.2	seqoccin.Bt.SAMEA117655741.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIN020000029.1:+:1	CBCUIN020000029.1	+	33477230.0	33497110.0	19881.0	6.0	5.855389892719457	1.0	3247.0	8581.316967815837	39881.0	0.0	0.0	0.0	0.0	
GCA_965154425.2	seqoccin.Bt.SAMEA117655740.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUID020000029.1:+:1	CBCUID020000029.1	+	33529548.0	33549459.0	19912.0	6.0	5.855389892719457	1.0	3259.0	8582.516967815836	39912.0	0.0	0.0	0.0	0.0	
GCA_965154435.2	seqoccin.Bt.SAMEA117655744.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIK020000029.1:+:1	CBCUIK020000029.1	+	37696586.0	37716466.0	19881.0	6.0	5.855389892719457	1.0	3256.0	8582.216967815837	39881.0	0.0	0.0	0.0	0.0	
GCA_965154445.2	seqoccin.Bt.SAMEA117655729.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCUIJ020000029.1:+:1	CBCUIJ020000029.1	+	32891930.0	32911809.0	19880.0	6.0	5.855389892719457	1.0	3256.0	8582.216967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177315.2	seqoccin.Bt.SAMEA117655748.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRD020000029.1:+:1	CBCXRD020000029.1	+	33662743.0	33682303.0	19561.0	6.0	5.855389892719457	1.0	3246.0	8581.216967815837	39561.0	0.0	0.0	0.0	0.0	
GCA_965177325.2	seqoccin.Bt.SAMEA117655745.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRF020000029.1:+:1	CBCXRF020000029.1	+	32415851.0	32435728.0	19878.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39878.0	100.0	0.0025076483273985656	1.0	100.0	
GCA_965177335.2	seqoccin.Bt.SAMEA117655747.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRE020000029.1:+:1	CBCXRE020000029.1	+	33323969.0	33343847.0	19879.0	6.0	5.855389892719457	1.0	3256.0	8582.216967815837	39879.0	0.0	0.0	0.0	0.0	
GCA_965177345.2	seqoccin.Bt.SAMEA117655766.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965177345.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965177345.2/GCA_965177345.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965177355.2	seqoccin.Bt.SAMEA117655790.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRX020000029.1:+:1	CBCXRX020000029.1	+	32682789.0	32702700.0	19912.0	6.0	5.823131828203328	1.0	3230.0	8569.939548460998	39912.0	0.0	0.0	0.0	0.0	
GCA_965177365.2	seqoccin.Bt.SAMEA117655767.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRY020000029.1:+:1	CBCXRY020000029.1	+	33647949.0	33667825.0	19877.0	6.0	5.823131828203328	1.0	3231.0	8570.039548460998	39877.0	0.0	0.0	0.0	0.0	
GCA_965177375.2	seqoccin.Bt.SAMEA117655764.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSF020000029.1:+:1	CBCXSF020000029.1	+	34117017.0	34136896.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177385.2	seqoccin.Bt.SAMEA117655814.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRI020000029.1:+:1	CBCXRI020000029.1	+	33755315.0	33775194.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177395.2	seqoccin.Bt.SAMEA117655813.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRR020000029.1:+:1	CBCXRR020000029.1	+	33810670.0	33830549.0	19880.0	6.0	5.855389892719457	1.0	3256.0	8582.216967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177405.2	seqoccin.Bt.SAMEA117655816.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965177405.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965177405.2/GCA_965177405.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965177415.2	seqoccin.Bt.SAMEA117655823.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRT020000029.1:+:1	CBCXRT020000029.1	+	33202271.0	33222184.0	19914.0	6.0	5.855389892719457	1.0	3246.0	8581.216967815837	39914.0	0.0	0.0	0.0	0.0	
GCA_965177425.2	seqoccin.Bt.SAMEA117655830.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRZ020000029.1:+:1	CBCXRZ020000029.1	+	41639978.0	41659857.0	19880.0	6.0	5.855389892719457	1.0	3246.0	8581.216967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177435.2	seqoccin.Bt.SAMEA117655822.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965177435.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965177435.2/GCA_965177435.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965177445.2	seqoccin.Bt.SAMEA117655793.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRH020000029.1:+:1	CBCXRH020000029.1	+	32188053.0	32207933.0	19881.0	6.0	5.855389892719457	1.0	3256.0	8582.216967815837	39881.0	0.0	0.0	0.0	0.0	
